PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-GOV-03;Ensure security contact information is registered and current for AI workload incident response communication.;Governance and Compliance;Incident Response;;account;Automated;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Contact Information.;arn:aws:iam::213146990554:root;account_maintain_current_contact_details;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-GOV-03;Ensure security contact information is registered and current for AI workload incident response communication.;Governance and Compliance;Incident Response;;account;Automated;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Alternate Contacts -> Security Section.;arn:aws:iam::213146990554:root;account_security_contact_information_is_registered;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-02;Ensure least-privilege access is enforced for all AI service identities. No administrative privileges should be attached to IAM entities that interact with Bedrock, SageMaker, or other AI services.;Identity and Data Security;Authorization;;iam;Automated;PASS;IAM Role Omico-2IDP does not have AmazonBedrockFullAccess policy attached.;arn:aws:iam::213146990554:role/Omico-2IDP;bedrock_full_access_policy_attached;False;Omico-2IDP;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ap-southeast-2.;arn:aws:bedrock:ap-southeast-2:213146990554:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-AI-05;Ensure Bedrock model invocation logging is enabled to maintain an immutable audit trail of all model interactions, enabling incident investigation and behavioral analysis.;AI Application Security;AI Audit Logging;;bedrock;Automated;FAIL;Bedrock Model Invocation Logging is disabled.;arn:aws:bedrock:ap-southeast-2:213146990554:model-invocation-logging;bedrock_model_invocation_logging_enabled;False;model-invocation-logging;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-AI-07;Ensure Bedrock prompts are encrypted at rest with customer-managed KMS keys and Prompt Management is used for centralized prompt governance.;AI Application Security;Prompt Management;;bedrock;Automated;FAIL;No Bedrock Prompt Management prompts exist in region ap-southeast-2.;arn:aws:bedrock:ap-southeast-2:213146990554:prompt-management;bedrock_prompt_management_exists;False;prompt-management;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-06;Ensure strong password policies are enforced with minimum length, complexity requirements, expiration, and reuse prevention for all human identities accessing AI services.;Identity and Data Security;Password Policy;;iam;Automated;FAIL;Password expiration is not set.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-06;Ensure strong password policies are enforced with minimum length, complexity requirements, expiration, and reuse prevention for all human identities accessing AI services.;Identity and Data Security;Password Policy;;iam;Automated;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_lowercase;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-06;Ensure strong password policies are enforced with minimum length, complexity requirements, expiration, and reuse prevention for all human identities accessing AI services.;Identity and Data Security;Password Policy;;iam;Automated;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_minimum_length_14;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-06;Ensure strong password policies are enforced with minimum length, complexity requirements, expiration, and reuse prevention for all human identities accessing AI services.;Identity and Data Security;Password Policy;;iam;Automated;FAIL;IAM password policy does not require at least one number.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_number;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-06;Ensure strong password policies are enforced with minimum length, complexity requirements, expiration, and reuse prevention for all human identities accessing AI services.;Identity and Data Security;Password Policy;;iam;Automated;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_reuse_24;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-06;Ensure strong password policies are enforced with minimum length, complexity requirements, expiration, and reuse prevention for all human identities accessing AI services.;Identity and Data Security;Password Policy;;iam;Automated;FAIL;IAM password policy does not require at least one symbol.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_symbol;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;213146990554;ap-southeast-2;2026-07-14 16:40:35.360893;AISF-IAM-06;Ensure strong password policies are enforced with minimum length, complexity requirements, expiration, and reuse prevention for all human identities accessing AI services.;Identity and Data Security;Password Policy;;iam;Automated;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:ap-southeast-2:213146990554:password-policy;iam_password_policy_uppercase;False;213146990554;AWS-AI-Security-Framework;AWS AI Security Framework;
